时间戳,数值,指标名称,实例地址,数值_百分比,计量单位,容器实例,endpoint,任务名称,命名空间,容器名称,service,数值_GB,数值_MB,设备名称,文件系统类型,挂载点,数值_MBps
2026-01-09 08:22:59.486,6662.44074074074,网络流入量,10.1.1.10:9100,,MB/s,node-exporter,http-metrics,node-exporter,monitoring,kube-prometheus-stack-prometheus-node-exporter-fphts,kube-prometheus-stack-prometheus-node-exporter,,,cni0,,,0.00635379861902308
2026-01-09 09:22:59.486,6519.64444444445,网络流入量,10.1.1.10:9100,,MB/s,node-exporter,http-metrics,node-exporter,monitoring,kube-prometheus-stack-prometheus-node-exporter-fphts,kube-prometheus-stack-prometheus-node-exporter,,,cni0,,,0.00621761745876736
2026-01-09 10:22:59.486,6660.8962962963,网络流入量,10.1.1.10:9100,,MB/s,node-exporter,http-metrics,node-exporter,monitoring,kube-prometheus-stack-prometheus-node-exporter-fphts,kube-prometheus-stack-prometheus-node-exporter,,,cni0,,,0.00635232572202329
2026-01-09 11:22:59.486,6661.58518518519,网络流入量,10.1.1.10:9100,,MB/s,node-exporter,http-metrics,node-exporter,monitoring,kube-prometheus-stack-prometheus-node-exporter-fphts,kube-prometheus-stack-prometheus-node-exporter,,,cni0,,,0.00635298269766348
2026-01-08 19:22:59.486,3908.3329938259,网络流入量,10.1.2.10:9100,,MB/s,node-exporter,http-metrics,node-exporter,monitoring,kube-prometheus-stack-prometheus-node-exporter-7shl9,kube-prometheus-stack-prometheus-node-exporter,,,cni0,,,0.00372727679617491
2026-01-08 20:22:59.486,3910.92222222222,网络流入量,10.1.2.10:9100,,MB/s,node-exporter,http-metrics,node-exporter,monitoring,kube-prometheus-stack-prometheus-node-exporter-7shl9,kube-prometheus-stack-prometheus-node-exporter,,,cni0,,,0.00372974607679579
2026-01-08 21:22:59.486,3913.91111111111,网络流入量,10.1.2.10:9100,,MB/s,node-exporter,http-metrics,node-exporter,monitoring,kube-prometheus-stack-prometheus-node-exporter-7shl9,kube-prometheus-stack-prometheus-node-exporter,,,cni0,,,0.00373259650336372
2026-01-08 22:22:59.486,3908.02592592593,网络流入量,10.1.2.10:9100,,MB/s,node-exporter,http-metrics,node-exporter,monitoring,kube-prometheus-stack-prometheus-node-exporter-7shl9,kube-prometheus-stack-prometheus-node-exporter,,,cni0,,,0.00372698395340531
2026-01-08 23:22:59.486,3910.22222222222,网络流入量,10.1.2.10:9100,,MB/s,node-exporter,http-metrics,node-exporter,monitoring,kube-prometheus-stack-prometheus-node-exporter-7shl9,kube-prometheus-stack-prometheus-node-exporter,,,cni0,,,0.00372907850477431
2026-01-09 00:22:59.486,3916.259569409,网络流入量,10.1.2.10:9100,,MB/s,node-exporter,http-metrics,node-exporter,monitoring,kube-prometheus-stack-prometheus-node-exporter-7shl9,kube-prometheus-stack-prometheus-node-exporter,,,cni0,,,0.00373483616772556
2026-01-09 01:22:59.486,3904.41851851852,网络流入量,10.1.2.10:9100,,MB/s,node-exporter,http-metrics,node-exporter,monitoring,kube-prometheus-stack-prometheus-node-exporter-7shl9,kube-prometheus-stack-prometheus-node-exporter,,,cni0,,,0.00372354366161205
2026-01-09 02:22:59.486,3923.91851851852,网络流入量,10.1.2.10:9100,,MB/s,node-exporter,http-metrics,node-exporter,monitoring,kube-prometheus-stack-prometheus-node-exporter-7shl9,kube-prometheus-stack-prometheus-node-exporter,,,cni0,,,0.00374214031078197
2026-01-09 03:22:59.486,3909.07037037037,网络流入量,10.1.2.10:9100,,MB/s,node-exporter,http-metrics,node-exporter,monitoring,kube-prometheus-stack-prometheus-node-exporter-7shl9,kube-prometheus-stack-prometheus-node-exporter,,,cni0,,,0.00372798001324689
2026-01-09 04:22:59.486,3909.14781165856,网络流入量,10.1.2.10:9100,,MB/s,node-exporter,http-metrics,node-exporter,monitoring,kube-prometheus-stack-prometheus-node-exporter-7shl9,kube-prometheus-stack-prometheus-node-exporter,,,cni0,,,0.00372805386701447
2026-01-09 05:22:59.486,3912.88518518519,网络流入量,10.1.2.10:9100,,MB/s,node-exporter,http-metrics,node-exporter,monitoring,kube-prometheus-stack-prometheus-node-exporter-7shl9,kube-prometheus-stack-prometheus-node-exporter,,,cni0,,,0.00373161810415763
2026-01-09 06:22:59.486,3905.34779758443,网络流入量,10.1.2.10:9100,,MB/s,node-exporter,http-metrics,node-exporter,monitoring,kube-prometheus-stack-prometheus-node-exporter-7shl9,kube-prometheus-stack-prometheus-node-exporter,,,cni0,,,0.00372442989118999
2026-01-09 07:22:59.486,3910.58518518518,网络流入量,10.1.2.10:9100,,MB/s,node-exporter,http-metrics,node-exporter,monitoring,kube-prometheus-stack-prometheus-node-exporter-7shl9,kube-prometheus-stack-prometheus-node-exporter,,,cni0,,,0.00372942465322989
2026-01-09 08:22:59.486,3916.09290335962,网络流入量,10.1.2.10:9100,,MB/s,node-exporter,http-metrics,node-exporter,monitoring,kube-prometheus-stack-prometheus-node-exporter-7shl9,kube-prometheus-stack-prometheus-node-exporter,,,cni0,,,0.00373467722259485
2026-01-09 09:22:59.486,3931.25925925926,网络流入量,10.1.2.10:9100,,MB/s,node-exporter,http-metrics,node-exporter,monitoring,kube-prometheus-stack-prometheus-node-exporter-7shl9,kube-prometheus-stack-prometheus-node-exporter,,,cni0,,,0.00374914098668982
2026-01-09 10:22:59.486,3908.32929010848,网络流入量,10.1.2.10:9100,,MB/s,node-exporter,http-metrics,node-exporter,monitoring,kube-prometheus-stack-prometheus-node-exporter-7shl9,kube-prometheus-stack-prometheus-node-exporter,,,cni0,,,0.00372727326403473
2026-01-09 11:22:59.486,3918.77807859971,网络流入量,10.1.2.10:9100,,MB/s,node-exporter,http-metrics,node-exporter,monitoring,kube-prometheus-stack-prometheus-node-exporter-7shl9,kube-prometheus-stack-prometheus-node-exporter,,,cni0,,,0.00373723800525638
2026-01-08 19:22:59.486,3529.41851851852,网络流入量,10.1.3.10:9100,,MB/s,node-exporter,http-metrics,node-exporter,monitoring,kube-prometheus-stack-prometheus-node-exporter-mbsdt,kube-prometheus-stack-prometheus-node-exporter,,,cni0,,,0.00336591579295971
2026-01-08 20:22:59.486,3529.51851851852,网络流入量,10.1.3.10:9100,,MB/s,node-exporter,http-metrics,node-exporter,monitoring,kube-prometheus-stack-prometheus-node-exporter-mbsdt,kube-prometheus-stack-prometheus-node-exporter,,,cni0,,,0.00336601116039135
2026-01-08 21:22:59.486,3528.0204741499,网络流入量,10.1.3.10:9100,,MB/s,node-exporter,http-metrics,node-exporter,monitoring,kube-prometheus-stack-prometheus-node-exporter-mbsdt,kube-prometheus-stack-prometheus-node-exporter,,,cni0,,,0.00336458251395216
2026-01-08 22:22:59.486,3526.81286365606,网络流入量,10.1.3.10:9100,,MB/s,node-exporter,http-metrics,node-exporter,monitoring,kube-prometheus-stack-prometheus-node-exporter-mbsdt,kube-prometheus-stack-prometheus-node-exporter,,,cni0,,,0.00336343084683996
2026-01-08 23:22:59.486,3531.06492987011,网络流入量,10.1.3.10:9100,,MB/s,node-exporter,http-metrics,node-exporter,monitoring,kube-prometheus-stack-prometheus-node-exporter-mbsdt,kube-prometheus-stack-prometheus-node-exporter,,,cni0,,,0.00336748593317996
2026-01-09 00:22:59.486,3530.52592592593,网络流入量,10.1.3.10:9100,,MB/s,node-exporter,http-metrics,node-exporter,monitoring,kube-prometheus-stack-prometheus-node-exporter-mbsdt,kube-prometheus-stack-prometheus-node-exporter,,,cni0,,,0.00336697189896195
2026-01-09 01:22:59.486,3527.81656364236,网络流入量,10.1.3.10:9100,,MB/s,node-exporter,http-metrics,node-exporter,monitoring,kube-prometheus-stack-prometheus-node-exporter-mbsdt,kube-prometheus-stack-prometheus-node-exporter,,,cni0,,,0.00336438804973827
2026-01-09 02:22:59.486,3530.42962962963,网络流入量,10.1.3.10:9100,,MB/s,node-exporter,http-metrics,node-exporter,monitoring,kube-prometheus-stack-prometheus-node-exporter-mbsdt,kube-prometheus-stack-prometheus-node-exporter,,,cni0,,,0.00336688006365741
2026-01-09 03:22:59.486,3536.51680191408,网络流入量,10.1.3.10:9100,,MB/s,node-exporter,http-metrics,node-exporter,monitoring,kube-prometheus-stack-prometheus-node-exporter-mbsdt,kube-prometheus-stack-prometheus-node-exporter,,,cni0,,,0.00337268524352463
2026-01-09 04:22:59.486,3530.35381612524,网络流入量,10.1.3.10:9100,,MB/s,node-exporter,http-metrics,node-exporter,monitoring,kube-prometheus-stack-prometheus-node-exporter-mbsdt,kube-prometheus-stack-prometheus-node-exporter,,,cni0,,,0.00336680776226544
2026-01-09 05:22:59.486,3531.78888888889,网络流入量,10.1.3.10:9100,,MB/s,node-exporter,http-metrics,node-exporter,monitoring,kube-prometheus-stack-prometheus-node-exporter-mbsdt,kube-prometheus-stack-prometheus-node-exporter,,,cni0,,,0.0033681763543023
2026-01-09 06:22:59.486,3530.35185185185,网络流入量,10.1.3.10:9100,,MB/s,node-exporter,http-metrics,node-exporter,monitoring,kube-prometheus-stack-prometheus-node-exporter-mbsdt,kube-prometheus-stack-prometheus-node-exporter,,,cni0,,,0.00336680588898835
2026-01-09 07:22:59.486,3528.17603028159,网络流入量,10.1.3.10:9100,,MB/s,node-exporter,http-metrics,node-exporter,monitoring,kube-prometheus-stack-prometheus-node-exporter-mbsdt,kube-prometheus-stack-prometheus-node-exporter,,,cni0,,,0.00336473086383972
2026-01-09 08:22:59.486,3528.46470938996,网络流入量,10.1.3.10:9100,,MB/s,node-exporter,http-metrics,node-exporter,monitoring,kube-prometheus-stack-prometheus-node-exporter-mbsdt,kube-prometheus-stack-prometheus-node-exporter,,,cni0,,,0.00336500616969105
2026-01-09 09:22:59.486,3551.67982103637,网络流入量,10.1.3.10:9100,,MB/s,node-exporter,http-metrics,node-exporter,monitoring,kube-prometheus-stack-prometheus-node-exporter-mbsdt,kube-prometheus-stack-prometheus-node-exporter,,,cni0,,,0.00338714582542074
2026-01-09 10:22:59.486,3529.38518518519,网络流入量,10.1.3.10:9100,,MB/s,node-exporter,http-metrics,node-exporter,monitoring,kube-prometheus-stack-prometheus-node-exporter-mbsdt,kube-prometheus-stack-prometheus-node-exporter,,,cni0,,,0.00336588400381583
2026-01-09 11:22:59.486,3531.87777777778,网络流入量,10.1.3.10:9100,,MB/s,node-exporter,http-metrics,node-exporter,monitoring,kube-prometheus-stack-prometheus-node-exporter-mbsdt,kube-prometheus-stack-prometheus-node-exporter,,,cni0,,,0.00336826112535265
2026-01-08 19:22:59.486,4334.50123889348,网络流入量,10.1.4.10:9100,,MB/s,node-exporter,http-metrics,node-exporter,monitoring,kube-prometheus-stack-prometheus-node-exporter-pbhfz,kube-prometheus-stack-prometheus-node-exporter,,,cni0,,,0.00413370250596378
2026-01-08 20:22:59.486,4357.65688021067,网络流入量,10.1.4.10:9100,,MB/s,node-exporter,http-metrics,node-exporter,monitoring,kube-prometheus-stack-prometheus-node-exporter-pbhfz,kube-prometheus-stack-prometheus-node-exporter,,,cni0,,,0.0041557854463679
2026-01-08 21:22:59.486,4350.22222222222,网络流入量,10.1.4.10:9100,,MB/s,node-exporter,http-metrics,node-exporter,monitoring,kube-prometheus-stack-prometheus-node-exporter-pbhfz,kube-prometheus-stack-prometheus-node-exporter,,,cni0,,,0.00414869520399306
2026-01-08 22:22:59.486,4372.55555555556,网络流入量,10.1.4.10:9100,,MB/s,node-exporter,http-metrics,node-exporter,monitoring,kube-prometheus-stack-prometheus-node-exporter-pbhfz,kube-prometheus-stack-prometheus-node-exporter,,,cni0,,,0.0041699939303928
2026-01-08 23:22:59.486,4365.69259259259,网络流入量,10.1.4.10:9100,,MB/s,node-exporter,http-metrics,node-exporter,monitoring,kube-prometheus-stack-prometheus-node-exporter-pbhfz,kube-prometheus-stack-prometheus-node-exporter,,,cni0,,,0.00416344889888057
2026-01-09 00:22:59.486,4371.8,网络流入量,10.1.4.10:9100,,MB/s,node-exporter,http-metrics,node-exporter,monitoring,kube-prometheus-stack-prometheus-node-exporter-pbhfz,kube-prometheus-stack-prometheus-node-exporter,,,cni0,,,0.00416927337646484
2026-01-09 01:22:59.486,4386.22735639762,网络流入量,10.1.4.10:9100,,MB/s,node-exporter,http-metrics,node-exporter,monitoring,kube-prometheus-stack-prometheus-node-exporter-pbhfz,kube-prometheus-stack-prometheus-node-exporter,,,cni0,,,0.00418303237571489
2026-01-09 02:22:59.486,4385.23333333333,网络流入量,10.1.4.10:9100,,MB/s,node-exporter,http-metrics,node-exporter,monitoring,kube-prometheus-stack-prometheus-node-exporter-pbhfz,kube-prometheus-stack-prometheus-node-exporter,,,cni0,,,0.00418208440144857
2026-01-09 03:22:59.486,4381.9051181671,网络流入量,10.1.4.10:9100,,MB/s,node-exporter,http-metrics,node-exporter,monitoring,kube-prometheus-stack-prometheus-node-exporter-pbhfz,kube-prometheus-stack-prometheus-node-exporter,,,cni0,,,0.00417891036812506
2026-01-09 04:22:59.486,4377.16666666667,网络流入量,10.1.4.10:9100,,MB/s,node-exporter,http-metrics,node-exporter,monitoring,kube-prometheus-stack-prometheus-node-exporter-pbhfz,kube-prometheus-stack-prometheus-node-exporter,,,cni0,,,0.00417439142862956
2026-01-09 05:22:59.486,4389.25925925926,网络流入量,10.1.4.10:9100,,MB/s,node-exporter,http-metrics,node-exporter,monitoring,kube-prometheus-stack-prometheus-node-exporter-pbhfz,kube-prometheus-stack-prometheus-node-exporter,,,cni0,,,0.00418592382360388
2026-01-09 06:22:59.486,4355.23572134918,网络流入量,10.1.4.10:9100,,MB/s,node-exporter,http-metrics,node-exporter,monitoring,kube-prometheus-stack-prometheus-node-exporter-pbhfz,kube-prometheus-stack-prometheus-node-exporter,,,cni0,,,0.00415347644934576
2026-01-09 07:22:59.486,4349.32222222222,网络流入量,10.1.4.10:9100,,MB/s,node-exporter,http-metrics,node-exporter,monitoring,kube-prometheus-stack-prometheus-node-exporter-pbhfz,kube-prometheus-stack-prometheus-node-exporter,,,cni0,,,0.00414783689710829
2026-01-09 08:22:59.486,4348.77166211727,网络流入量,10.1.4.10:9100,,MB/s,node-exporter,http-metrics,node-exporter,monitoring,kube-prometheus-stack-prometheus-node-exporter-pbhfz,kube-prometheus-stack-prometheus-node-exporter,,,cni0,,,0.00414731184207656
2026-01-09 09:22:59.486,4412.0962962963,网络流入量,10.1.4.10:9100,,MB/s,node-exporter,http-metrics,node-exporter,monitoring,kube-prometheus-stack-prometheus-node-exporter-pbhfz,kube-prometheus-stack-prometheus-node-exporter,,,cni0,,,0.00420770291928892
2026-01-09 10:22:59.486,4358.19259259259,网络流入量,10.1.4.10:9100,,MB/s,node-exporter,http-metrics,node-exporter,monitoring,kube-prometheus-stack-prometheus-node-exporter-pbhfz,kube-prometheus-stack-prometheus-node-exporter,,,cni0,,,0.00415629634150752
2026-01-09 11:22:59.486,4388.75925925926,网络流入量,10.1.4.10:9100,,MB/s,node-exporter,http-metrics,node-exporter,monitoring,kube-prometheus-stack-prometheus-node-exporter-pbhfz,kube-prometheus-stack-prometheus-node-exporter,,,cni0,,,0.00418544698644567
2026-01-08 19:22:59.486,4444.15555555556,网络流入量,10.1.5.10:9100,,MB/s,node-exporter,http-metrics,node-exporter,monitoring,kube-prometheus-stack-prometheus-node-exporter-p8bfs,kube-prometheus-stack-prometheus-node-exporter,,,cni0,,,0.00423827701144748
2026-01-08 20:22:59.486,5764.36296296296,网络流入量,10.1.5.10:9100,,MB/s,node-exporter,http-metrics,node-exporter,monitoring,kube-prometheus-stack-prometheus-node-exporter-p8bfs,kube-prometheus-stack-prometheus-node-exporter,,,cni0,,,0.00549732490822121
2026-01-08 21:22:59.486,4741.56296296296,网络流入量,10.1.5.10:9100,,MB/s,node-exporter,http-metrics,node-exporter,monitoring,kube-prometheus-stack-prometheus-node-exporter-p8bfs,kube-prometheus-stack-prometheus-node-exporter,,,cni0,,,0.0045219068174009
2026-01-08 22:22:59.486,5778.69341224662,网络流入量,10.1.5.10:9100,,MB/s,node-exporter,http-metrics,node-exporter,monitoring,kube-prometheus-stack-prometheus-node-exporter-p8bfs,kube-prometheus-stack-prometheus-node-exporter,,,cni0,,,0.0055109914896456
2026-01-08 23:22:59.486,4751.54074074074,网络流入量,10.1.5.10:9100,,MB/s,node-exporter,http-metrics,node-exporter,monitoring,kube-prometheus-stack-prometheus-node-exporter-p8bfs,kube-prometheus-stack-prometheus-node-exporter,,,cni0,,,0.00453142236780237
2026-01-09 00:22:59.486,4456.20740740741,网络流入量,10.1.5.10:9100,,MB/s,node-exporter,http-metrics,node-exporter,monitoring,kube-prometheus-stack-prometheus-node-exporter-p8bfs,kube-prometheus-stack-prometheus-node-exporter,,,cni0,,,0.00424977055302373
2026-01-09 01:22:59.486,5786.96296296296,网络流入量,10.1.5.10:9100,,MB/s,node-exporter,http-metrics,node-exporter,monitoring,kube-prometheus-stack-prometheus-node-exporter-p8bfs,kube-prometheus-stack-prometheus-node-exporter,,,cni0,,,0.00551887794777199
2026-01-09 02:22:59.486,7122.98518518519,网络流入量,10.1.5.10:9100,,MB/s,node-exporter,http-metrics,node-exporter,monitoring,kube-prometheus-stack-prometheus-node-exporter-p8bfs,kube-prometheus-stack-prometheus-node-exporter,,,cni0,,,0.00679300802725333
2026-01-09 03:22:59.486,7136.97828510476,网络流入量,10.1.5.10:9100,,MB/s,node-exporter,http-metrics,node-exporter,monitoring,kube-prometheus-stack-prometheus-node-exporter-p8bfs,kube-prometheus-stack-prometheus-node-exporter,,,cni0,,,0.00680635288725353
2026-01-09 04:22:59.486,5766.14074074074,网络流入量,10.1.5.10:9100,,MB/s,node-exporter,http-metrics,node-exporter,monitoring,kube-prometheus-stack-prometheus-node-exporter-p8bfs,kube-prometheus-stack-prometheus-node-exporter,,,cni0,,,0.00549902032922815
2026-01-09 05:22:59.486,7111.90699293706,网络流入量,10.1.5.10:9100,,MB/s,node-exporter,http-metrics,node-exporter,monitoring,kube-prometheus-stack-prometheus-node-exporter-p8bfs,kube-prometheus-stack-prometheus-node-exporter,,,cni0,,,0.00678244303983408
2026-01-09 06:22:59.486,5779.44444444444,网络流入量,10.1.5.10:9100,,MB/s,node-exporter,http-metrics,node-exporter,monitoring,kube-prometheus-stack-prometheus-node-exporter-p8bfs,kube-prometheus-stack-prometheus-node-exporter,,,cni0,,,0.00551170772976345
2026-01-09 07:22:59.486,4447.1,网络流入量,10.1.5.10:9100,,MB/s,node-exporter,http-metrics,node-exporter,monitoring,kube-prometheus-stack-prometheus-node-exporter-p8bfs,kube-prometheus-stack-prometheus-node-exporter,,,cni0,,,0.00424108505249023
2026-01-09 08:22:59.486,7104.73333333333,网络流入量,10.1.5.10:9100,,MB/s,node-exporter,http-metrics,node-exporter,monitoring,kube-prometheus-stack-prometheus-node-exporter-p8bfs,kube-prometheus-stack-prometheus-node-exporter,,,cni0,,,0.00677560170491536
2026-01-09 09:22:59.486,4526.68888888889,网络流入量,10.1.5.10:9100,,MB/s,node-exporter,http-metrics,node-exporter,monitoring,kube-prometheus-stack-prometheus-node-exporter-p8bfs,kube-prometheus-stack-prometheus-node-exporter,,,cni0,,,0.00431698693169488
2026-01-09 10:22:59.486,5785.57037037037,网络流入量,10.1.5.10:9100,,MB/s,node-exporter,http-metrics,node-exporter,monitoring,kube-prometheus-stack-prometheus-node-exporter-p8bfs,kube-prometheus-stack-prometheus-node-exporter,,,cni0,,,0.00551754986798322
2026-01-09 11:22:59.486,5792.5037037037,网络流入量,10.1.5.10:9100,,MB/s,node-exporter,http-metrics,node-exporter,monitoring,kube-prometheus-stack-prometheus-node-exporter-p8bfs,kube-prometheus-stack-prometheus-node-exporter,,,cni0,,,0.0055241620099103
2026-01-08 19:22:59.486,3168.93395901466,网络流入量,10.2.1.10:9100,,MB/s,node-exporter,http-metrics,node-exporter,monitoring,kube-prometheus-stack-prometheus-node-exporter-d2hwv,kube-prometheus-stack-prometheus-node-exporter,,,cni0,,,0.00302213092709986
2026-01-08 20:22:59.486,3167.22962962963,网络流入量,10.2.1.10:9100,,MB/s,node-exporter,http-metrics,node-exporter,monitoring,kube-prometheus-stack-prometheus-node-exporter-d2hwv,kube-prometheus-stack-prometheus-node-exporter,,,cni0,,,0.00302050555193866
2026-01-08 21:22:59.486,3166.04814814815,网络流入量,10.2.1.10:9100,,MB/s,node-exporter,http-metrics,node-exporter,monitoring,kube-prometheus-stack-prometheus-node-exporter-d2hwv,kube-prometheus-stack-prometheus-node-exporter,,,cni0,,,0.00301937880339446
2026-01-08 22:22:59.486,3170.74074074074,网络流入量,10.2.1.10:9100,,MB/s,node-exporter,http-metrics,node-exporter,monitoring,kube-prometheus-stack-prometheus-node-exporter-d2hwv,kube-prometheus-stack-prometheus-node-exporter,,,cni0,,,0.00302385400842737
2026-01-08 23:22:59.486,3169.0962962963,网络流入量,10.2.1.10:9100,,MB/s,node-exporter,http-metrics,node-exporter,monitoring,kube-prometheus-stack-prometheus-node-exporter-d2hwv,kube-prometheus-stack-prometheus-node-exporter,,,cni0,,,0.00302228574399595
2026-01-09 00:22:59.486,3168.84074074074,网络流入量,10.2.1.10:9100,,MB/s,node-exporter,http-metrics,node-exporter,monitoring,kube-prometheus-stack-prometheus-node-exporter-d2hwv,kube-prometheus-stack-prometheus-node-exporter,,,cni0,,,0.0030220420272262
2026-01-09 01:22:59.486,3170.27777777778,网络流入量,10.2.1.10:9100,,MB/s,node-exporter,http-metrics,node-exporter,monitoring,kube-prometheus-stack-prometheus-node-exporter-d2hwv,kube-prometheus-stack-prometheus-node-exporter,,,cni0,,,0.00302341249254015
2026-01-09 02:22:59.486,3168.80307850712,网络流入量,10.2.1.10:9100,,MB/s,node-exporter,http-metrics,node-exporter,monitoring,kube-prometheus-stack-prometheus-node-exporter-d2hwv,kube-prometheus-stack-prometheus-node-exporter,,,cni0,,,0.00302200610972129
2026-01-09 03:22:59.486,3167.36296296296,网络流入量,10.2.1.10:9100,,MB/s,node-exporter,http-metrics,node-exporter,monitoring,kube-prometheus-stack-prometheus-node-exporter-d2hwv,kube-prometheus-stack-prometheus-node-exporter,,,cni0,,,0.00302063270851418
2026-01-09 04:22:59.486,3168.04074074074,网络流入量,10.2.1.10:9100,,MB/s,node-exporter,http-metrics,node-exporter,monitoring,kube-prometheus-stack-prometheus-node-exporter-d2hwv,kube-prometheus-stack-prometheus-node-exporter,,,cni0,,,0.00302127908777308
2026-01-09 05:22:59.486,3168.04074074074,网络流入量,10.2.1.10:9100,,MB/s,node-exporter,http-metrics,node-exporter,monitoring,kube-prometheus-stack-prometheus-node-exporter-d2hwv,kube-prometheus-stack-prometheus-node-exporter,,,cni0,,,0.00302127908777308
2026-01-09 06:22:59.486,3168.81048588709,网络流入量,10.2.1.10:9100,,MB/s,node-exporter,http-metrics,node-exporter,monitoring,kube-prometheus-stack-prometheus-node-exporter-d2hwv,kube-prometheus-stack-prometheus-node-exporter,,,cni0,,,0.00302201317394933
2026-01-09 07:22:59.486,3162.70740740741,网络流入量,10.2.1.10:9100,,MB/s,node-exporter,http-metrics,node-exporter,monitoring,kube-prometheus-stack-prometheus-node-exporter-d2hwv,kube-prometheus-stack-prometheus-node-exporter,,,cni0,,,0.00301619282475224
2026-01-09 08:22:59.486,3168.81111111111,网络流入量,10.2.1.10:9100,,MB/s,node-exporter,http-metrics,node-exporter,monitoring,kube-prometheus-stack-prometheus-node-exporter-d2hwv,kube-prometheus-stack-prometheus-node-exporter,,,cni0,,,0.00302201377020942
2026-01-09 09:22:59.486,3187.55925925926,网络流入量,10.2.1.10:9100,,MB/s,node-exporter,http-metrics,node-exporter,monitoring,kube-prometheus-stack-prometheus-node-exporter-d2hwv,kube-prometheus-stack-prometheus-node-exporter,,,cni0,,,0.00303989339757849
2026-01-09 10:22:59.486,3168.91173671014,网络流入量,10.2.1.10:9100,,MB/s,node-exporter,http-metrics,node-exporter,monitoring,kube-prometheus-stack-prometheus-node-exporter-d2hwv,kube-prometheus-stack-prometheus-node-exporter,,,cni0,,,0.00302210973425878
2026-01-09 11:22:59.486,3168.72222222222,网络流入量,10.2.1.10:9100,,MB/s,node-exporter,http-metrics,node-exporter,monitoring,kube-prometheus-stack-prometheus-node-exporter-d2hwv,kube-prometheus-stack-prometheus-node-exporter,,,cni0,,,0.00302192899915907
